prompt_id,source,current_label,bucket,notes,prompt_preview
lh-0190,labeled_history.csv,mid,needs relabel,high confidence mid -- needs route-level label (model_tier + effort tier),can/should we create a symlink between claude/skills/damage-control/patterns.yam
lh-0192,labeled_history.csv,low,safe low-cost seed,high confidence factual or single-step low -- clear Haiku candidate,what do you need dev mode for?
lh-0193,labeled_history.csv,mid,needs relabel,medium confidence mid -- cheapest route unclear; could be Haiku+high or Sonnet+low,what's the status of the cluster and the services
lh-0194,labeled_history.csv,mid,needs relabel,high confidence mid -- needs route-level label (model_tier + effort tier),"when running make tests on windows it causes numerous windows to open and close,"
lh-0196,labeled_history.csv,low,safe low-cost seed,high confidence factual or single-step low -- clear Haiku candidate,how big of a disk did we give Prometheus now?
lh-0197,labeled_history.csv,low,needs relabel,medium confidence low -- verify cheapest route under v3 schema,that seems small for prometheus storage... what are the recommended size for pro
lh-0198,labeled_history.csv,mid,needs relabel,medium confidence mid -- cheapest route unclear; could be Haiku+high or Sonnet+low,"how is the size managed, will it just continue to grow or does prometheus have a"
lh-0199,labeled_history.csv,mid,needs relabel,high confidence mid -- needs route-level label (model_tier + effort tier),"we should go with 180GB disk and set the alert at 120GB, retention to 30days"
lh-0200,labeled_history.csv,mid,high ambiguity,DevOps-domain mid from gitlab-helm -- mid/high boundary blurs in infrastructure vocabulary,can you create a make status makefile target that runs a script to determine sta
lh-0201,labeled_history.csv,mid,needs relabel,high confidence mid -- needs route-level label (model_tier + effort tier),"I just ran it in another window and it failed:

> make status    

═════════════"
lh-0204,labeled_history.csv,mid,needs relabel,medium confidence mid -- cheapest route unclear; could be Haiku+high or Sonnet+low,but check git bash and wsl as well
lh-0206,labeled_history.csv,mid,needs relabel,high confidence mid -- needs route-level label (model_tier + effort tier),create the script as a pwsh script instead
lh-0208,labeled_history.csv,low,safe low-cost seed,high confidence factual or single-step low -- clear Haiku candidate,how is an alarm ok?
lh-0209,labeled_history.csv,mid,needs relabel,medium confidence mid -- cheapest route unclear; could be Haiku+high or Sonnet+low,how did the kubectl commands work if the wireguard vpn is down?
lh-0211,labeled_history.csv,mid,high ambiguity,DevOps-domain mid from gitlab-helm -- mid/high boundary blurs in infrastructure vocabulary,why are we using a container with cron and not k8s native CronJobs
lh-0212,labeled_history.csv,high,needs relabel,medium confidence high -- requires route-level (model_tier + effort) adjudication,would wg-access-server — Full WireGuard VPN server with web UI be a solution tha
lh-0213,labeled_history.csv,mid,high ambiguity,DevOps-domain mid from gitlab-helm -- mid/high boundary blurs in infrastructure vocabulary,does it really solve the issue of providing access to the k8s api
lh-0214,labeled_history.csv,high,needs relabel,medium confidence high -- requires route-level (model_tier + effort) adjudication,on the ec2 wireguard solution... does Systemd timer the best solution or is ther
lh-0215,labeled_history.csv,low,safe low-cost seed,high confidence factual or single-step low -- clear Haiku candidate,can Cloudwatch scrape the exporter?
lh-0216,labeled_history.csv,low,safe low-cost seed,high confidence factual or single-step low -- clear Haiku candidate,the exporter gets installed on the wireguard ec2 instance correct?
lh-0217,labeled_history.csv,low,safe low-cost seed,high confidence factual or single-step low -- clear Haiku candidate,"Configure CloudWatch Agent to scrape localhost:9586/metrics

That url seems wron"
lh-0219,labeled_history.csv,high,needs relabel,medium confidence high -- requires route-level (model_tier + effort) adjudication,do we need prometheus or should we just have cloudwatch scraping all the metrics
lh-0220,labeled_history.csv,high,safe low-cost seed,high confidence architectural or security high -- clear Opus candidate,"do we need any other disk/logs/system monitors, and associated alerts, on the wi"
lh-0222,labeled_history.csv,mid,needs relabel,high confidence mid -- needs route-level label (model_tier + effort tier),can we adjust the precommit hook to only fire tests if code that the tests work 
lh-0223,labeled_history.csv,mid,needs relabel,high confidence mid -- needs route-level label (model_tier + effort tier),create an ALERTING_MONITORING document as part of this plan in the docs/ directo
lh-0224,labeled_history.csv,mid,high ambiguity,DevOps-domain mid from gitlab-helm -- mid/high boundary blurs in infrastructure vocabulary,apply the terraform changes
lh-0225,labeled_history.csv,low,safe low-cost seed,high confidence factual or single-step low -- clear Haiku candidate,commit the skill improvements
lh-0227,labeled_history.csv,mid,needs relabel,medium confidence mid -- cheapest route unclear; could be Haiku+high or Sonnet+low,"test-linux
No file matched to [**/uv.lock,**/requirements*.txt]. The cache will "
lh-0228,labeled_history.csv,mid,needs relabel,medium confidence mid -- cheapest route unclear; could be Haiku+high or Sonnet+low,I think we should just disable the CI windows tests... they take 8 minutes to ru
lh-0229,labeled_history.csv,low,safe low-cost seed,high confidence factual or single-step low -- clear Haiku candidate,I need a war report please
lh-0230,labeled_history.csv,low,needs relabel,high confidence low but structure needs v3 route adjudication,please use the war-report skill and generate my report for this week please
lh-0232,labeled_history.csv,mid,needs relabel,medium confidence mid -- cheapest route unclear; could be Haiku+high or Sonnet+low,you are including other peoples commits and claiming they are mine... does the w
lh-0234,labeled_history.csv,low,safe low-cost seed,high confidence factual or single-step low -- clear Haiku candidate,"show me the commits where I ""Created System Email Service with unit tests"""
lh-0236,labeled_history.csv,mid,needs relabel,high confidence mid -- needs route-level label (model_tier + effort tier),I need to create a new claude code hook for pre tool use that does the following
lh-0237,labeled_history.csv,mid,needs relabel,high confidence mid -- needs route-level label (model_tier + effort tier),can you move these into claude\hooks\path-normlization\ and add tests like damag
lh-0238,labeled_history.csv,low,safe low-cost seed,high confidence factual or single-step low -- clear Haiku candidate,initialize a python uv environment here for use to work with
lh-0241,labeled_history.csv,high,needs relabel,high confidence high but cheapest-route adjudication needed,in the examples/ directory there are 4 work docs that are Weekly activity report
lh-0246,labeled_history.csv,high,needs relabel,medium confidence high -- requires route-level (model_tier + effort) adjudication,"I still want to build this as a docker container, but for production we may infa"
lh-0247,labeled_history.csv,low,needs relabel,medium confidence low -- verify cheapest route under v3 schema,"would generating the final report as a pdf be ""easier"" to format?"
lh-0249,labeled_history.csv,low,safe low-cost seed,high confidence factual or single-step low -- clear Haiku candidate,"when you say planning doc, does that mean PRD?"
lh-0250,labeled_history.csv,mid,needs relabel,high confidence mid -- needs route-level label (model_tier + effort tier),what other questions would you have to complete a single dev project PRD documen
lh-0251,labeled_history.csv,mid,needs relabel,high confidence mid -- needs route-level label (model_tier + effort tier),write the PRD doc
lh-0252,labeled_history.csv,mid,needs relabel,high confidence mid -- needs route-level label (model_tier + effort tier),"create an implementation plan from the PRD, place planning documents under docs/"
lh-0253,labeled_history.csv,mid,needs relabel,high confidence mid -- needs route-level label (model_tier + effort tier),"add .claude\settings.local.json to the gitignore
add python items to the gitigno"
lh-0254,labeled_history.csv,low,safe low-cost seed,high confidence factual or single-step low -- clear Haiku candidate,does the docs/plan/IMPLEMENTATION_PLAN.md include checkboxes to show completed w
lh-0255,labeled_history.csv,high,needs relabel,medium confidence high -- requires route-level (model_tier + effort) adjudication,I would like to talk about the project directory structure. specificly I want to
lh-0257,labeled_history.csv,high,safe low-cost seed,high confidence architectural or security high -- clear Opus candidate,can you suggest a few experts to have do adverserial reviews of this plan lookin
lh-0259,labeled_history.csv,low,safe low-cost seed,high confidence factual or single-step low -- clear Haiku candidate,is the local gitlab cli signed into the new deployment?
lh-0262,labeled_history.csv,mid,high ambiguity,DevOps-domain mid from gitlab-helm -- mid/high boundary blurs in infrastructure vocabulary,"before we sign out of the current prod, is gitlab-projects.yaml upto date?"
lh-0263,labeled_history.csv,mid,needs relabel,high confidence mid -- needs route-level label (model_tier + effort tier),"which ones are missing from that file, cause some of them do not need to be port"
lh-0266,labeled_history.csv,mid,needs relabel,medium confidence mid -- cheapest route unclear; could be Haiku+high or Sonnet+low,I don't know... can you check on the CI vars?
lh-0267,labeled_history.csv,mid,needs relabel,high confidence mid -- needs route-level label (model_tier + effort tier),"the damage-control for this item seems like it might be too broad, can you revie"
lh-0270,labeled_history.csv,high,safe low-cost seed,high confidence architectural or security high -- clear Opus candidate,No rate limiting - DoS risk on PDF export => this is what I would classify as no
lh-0271,labeled_history.csv,low,safe low-cost seed,high confidence factual or single-step low -- clear Haiku candidate,does Dramatiq work without redis?
lh-0272,labeled_history.csv,mid,needs relabel,high confidence mid -- needs route-level label (model_tier + effort tier),"which ones are actively maintained, what are the ""cool kids"" using?  and which f"
lh-0273,labeled_history.csv,high,needs relabel,medium confidence high -- requires route-level (model_tier + effort) adjudication,what if I tell you that we will need some sort of workflow approval/release proc
lh-0274,labeled_history.csv,high,safe low-cost seed,high confidence architectural or security high -- clear Opus candidate,"take a look at ""C:\Projects\Work\Gitlab\eisa-gitlab-prod"" and use that as an exa"
lh-0275,labeled_history.csv,mid,needs relabel,high confidence mid -- needs route-level label (model_tier + effort tier),"remove it, pem covers it. but lets add .ssh/*.ppk for putty files"
lh-0276,labeled_history.csv,mid,needs relabel,medium confidence mid -- cheapest route unclear; could be Haiku+high or Sonnet+low,shouldn't patterns inside commit messages be ignored?
lh-0278,labeled_history.csv,mid,needs relabel,high confidence mid -- needs route-level label (model_tier + effort tier),the redhat images should go away... everything should be using ironbank images g
lh-0279,labeled_history.csv,low,needs relabel,medium confidence low -- verify cheapest route under v3 schema,I put access keys for O365 access into the .env file
lh-0281,labeled_history.csv,mid,needs relabel,high confidence mid -- needs route-level label (model_tier + effort tier),I would like to do a git commit but we have some files laying around that I don'
lh-0282,labeled_history.csv,mid,needs relabel,high confidence mid -- needs route-level label (model_tier + effort tier),I do not want the examples to be included in the git repo. app/ directory should
lh-0284,labeled_history.csv,low,safe low-cost seed,high confidence factual or single-step low -- clear Haiku candidate,move the CLAUDE.md into .claude/ directory
lh-0285,labeled_history.csv,high,needs relabel,medium confidence high -- requires route-level (model_tier + effort) adjudication,is the implementation plan structured such that we can test getting the docker c
lh-0288,labeled_history.csv,mid,high ambiguity,DevOps-domain mid from gitlab-helm -- mid/high boundary blurs in infrastructure vocabulary,"""C:\Projects\Work\Gitlab\eisa-gitlab-prod"" not using ironbank images everywhere?"
lh-0291,labeled_history.csv,high,needs relabel,medium confidence high -- requires route-level (model_tier + effort) adjudication,does each phase have a clean testable artifact at the end of the phase that we a
lh-0292,labeled_history.csv,mid,needs relabel,high confidence mid -- needs route-level label (model_tier + effort tier),does the plan include proper testing infrastructure?
lh-0293,labeled_history.csv,mid,needs relabel,high confidence mid -- needs route-level label (model_tier + effort tier),yes we need unit testing at a minimum but integration testing would be a very ni
lh-0294,labeled_history.csv,high,safe low-cost seed,high confidence architectural or security high -- clear Opus candidate,based on our skills what is our plan missing if anything?
lh-0295,labeled_history.csv,mid,needs relabel,high confidence mid -- needs route-level label (model_tier + effort tier),"these are fine:
Phase 1 - Add code quality setup:
  - ruff (linting + formatting"
lh-0296,labeled_history.csv,mid,needs relabel,high confidence mid -- needs route-level label (model_tier + effort tier),start phase 1 implementation now
lh-0298,labeled_history.csv,mid,needs relabel,medium confidence mid -- cheapest route unclear; could be Haiku+high or Sonnet+low,what is our plan for a user interface?
lh-0299,labeled_history.csv,mid,needs relabel,high confidence mid -- needs route-level label (model_tier + effort tier),docs\plan\IMPLEMENTATION_PLAN.md was not updated with completed checkmarks for p
lh-0300,labeled_history.csv,mid,needs relabel,medium confidence mid -- cheapest route unclear; could be Haiku+high or Sonnet+low,where should we move - [ ] Configure Redis for session storage to?
lh-0301,labeled_history.csv,mid,needs relabel,high confidence mid -- needs route-level label (model_tier + effort tier),start phase 2 data models and phase 3 as well
lh-0302,labeled_history.csv,mid,needs relabel,high confidence mid -- needs route-level label (model_tier + effort tier),determine what parts of the docs\MIGRATION_PLAN.md are complete and mark them as
lh-0303,labeled_history.csv,low,needs relabel,medium confidence low -- verify cheapest route under v3 schema,lets see the login stuff
lh-0304,labeled_history.csv,low,safe low-cost seed,high confidence factual or single-step low -- clear Haiku candidate,.env has those values already?
lh-0305,labeled_history.csv,mid,needs relabel,high confidence mid -- needs route-level label (model_tier + effort tier),"from microsoft:

AADSTS50011: The redirect URI 'http://localhost:8000/auth/callb"
lh-0306,labeled_history.csv,mid,needs relabel,high confidence mid -- needs route-level label (model_tier + effort tier),since I do not currently have access to the MS tenent to configure that at this 
lh-0307,labeled_history.csv,low,needs relabel,high confidence low but structure needs v3 route adjudication,explain: Error: PreToolUse:Bash hook error: [bash -c 'uv run $HOME/.claude/hooks
lh-0308,labeled_history.csv,mid,needs relabel,high confidence mid -- needs route-level label (model_tier + effort tier),lets get phase 4 going so we have a user interface
lh-0309,labeled_history.csv,mid,needs relabel,high confidence mid -- needs route-level label (model_tier + effort tier),I want to allow access to .env files at times... so can we add ask to ones that 
lh-0310,labeled_history.csv,mid,needs relabel,medium confidence mid -- cheapest route unclear; could be Haiku+high or Sonnet+low,it needs to be a dark mode by default site
lh-0311,labeled_history.csv,low,safe low-cost seed,high confidence factual or single-step low -- clear Haiku candidate,can I see the pages you just created?
lh-0313,labeled_history.csv,low,needs relabel,medium confidence low -- verify cheapest route under v3 schema,i tried going to  http://127.0.0.1:8000/
lh-0314,labeled_history.csv,mid,needs relabel,high confidence mid -- needs route-level label (model_tier + effort tier),go ahead and complete all remaining phases at this time
lh-0315,labeled_history.csv,mid,needs relabel,high confidence mid -- needs route-level label (model_tier + effort tier),can you read the war-report skill and see the output and update this app to acce
lh-0316,labeled_history.csv,mid,needs relabel,medium confidence mid -- cheapest route unclear; could be Haiku+high or Sonnet+low,this is the only way that users will be inputing their report items. in my head 
lh-0317,labeled_history.csv,mid,needs relabel,high confidence mid -- needs route-level label (model_tier + effort tier),can you create a scripts/ directory and then create a powershell or other config
lh-0318,labeled_history.csv,mid,needs relabel,high confidence mid -- needs route-level label (model_tier + effort tier),is the path-normalization hook fixed for this and I just need to restart the cla
lh-0319,labeled_history.csv,mid,needs relabel,medium confidence mid -- cheapest route unclear; could be Haiku+high or Sonnet+low,I would expected that to output Use relative path: scripts/Setup-AzureAD.ps1 not
lh-0320,labeled_history.csv,mid,needs relabel,high confidence mid -- needs route-level label (model_tier + effort tier),do you have enough testing around this hook... it seems like there is not
lh-0321,labeled_history.csv,low,safe low-cost seed,high confidence factual or single-step low -- clear Haiku candidate,please keep all of the testing files in claude\hooks\path-normalization\tests fo
lh-0323,labeled_history.csv,mid,needs relabel,medium confidence mid -- cheapest route unclear; could be Haiku+high or Sonnet+low,I would rather not manage two differnt sets of tests..
lh-0324,labeled_history.csv,low,safe low-cost seed,high confidence factual or single-step low -- clear Haiku candidate,"change ""Warmachine WAR App"" to ""WARmachine App"""
lh-0325,labeled_history.csv,mid,needs relabel,medium confidence mid -- cheapest route unclear; could be Haiku+high or Sonnet+low,does this script create the needed callback urls?
lh-0326,labeled_history.csv,mid,needs relabel,high confidence mid -- needs route-level label (model_tier + effort tier),"have it use warmachine.teams-sddc-dev.com, warmachine.local.teams-sddc-dev.com a"
lh-0327,labeled_history.csv,mid,needs relabel,high confidence mid -- needs route-level label (model_tier + effort tier),"can this happen as part of the script:

Write-Host """"
Write-Host ""Next steps:"" -"
lh-0328,labeled_history.csv,mid,high ambiguity,DevOps-domain mid from gitlab-helm -- mid/high boundary blurs in infrastructure vocabulary,can we create C:\Projects\Work\Gitlab\Migration\ and start checking out all the 
lh-0329,labeled_history.csv,mid,high ambiguity,DevOps-domain mid from gitlab-helm -- mid/high boundary blurs in infrastructure vocabulary,"I already placed a copy of the eisa repo at ""C:\Projects\Work\Gitlab\Migration\t"
lh-0330,labeled_history.csv,mid,high ambiguity,DevOps-domain mid from gitlab-helm -- mid/high boundary blurs in infrastructure vocabulary,"which of those repos has gitlab ci builds defined, uses docker or docker compose"
lh-0332,labeled_history.csv,low,needs relabel,high confidence low but structure needs v3 route adjudication,"do we need to update docs\MIGRATION_PLAN.md with what we have done, discovered h"
lh-0333,labeled_history.csv,low,safe low-cost seed,high confidence factual or single-step low -- clear Haiku candidate,what is the admin password for the eks deployment?
lh-0335,labeled_history.csv,low,safe low-cost seed,high confidence factual or single-step low -- clear Haiku candidate,"ok, done. can you give me instructions for: Create admin API token with scopes"
lh-0336,labeled_history.csv,low,safe low-cost seed,high confidence factual or single-step low -- clear Haiku candidate,can you fetch and then check out a local copy of the 375-create-new-dpsuserregis
lh-0337,labeled_history.csv,mid,needs relabel,high confidence mid -- needs route-level label (model_tier + effort tier),try to merge origin/dev into this branch... do not solve the issues just tell me
lh-0338,labeled_history.csv,low,safe low-cost seed,high confidence factual or single-step low -- clear Haiku candidate,checkout dev again
lh-0339,labeled_history.csv,mid,needs relabel,high confidence mid -- needs route-level label (model_tier + effort tier),review logs\skill-transcript.txt and logs\3-Step.html and let me know your thoug
lh-0340,labeled_history.csv,mid,needs relabel,medium confidence mid -- cheapest route unclear; could be Haiku+high or Sonnet+low,review our existing skills cause we have a ui skill from anthropic as a plugin a
lh-0341,labeled_history.csv,low,needs relabel,high confidence low but structure needs v3 route adjudication,is there not a python lib that handles converting paths to relative to the worki
lh-0343,labeled_history.csv,mid,needs relabel,medium confidence mid -- cheapest route unclear; could be Haiku+high or Sonnet+low,"have you run the tests, did you add a test for the issue that brought me here?"
lh-0344,labeled_history.csv,high,needs relabel,medium confidence high -- requires route-level (model_tier + effort) adjudication,launch 4 python experts to review the path-normalization hook to find any simpli
lh-0346,labeled_history.csv,mid,needs relabel,high confidence mid -- needs route-level label (model_tier + effort tier),stop running tests manually and put these tests in to the pytest file and run th
lh-0348,labeled_history.csv,high,needs relabel,medium confidence high -- requires route-level (model_tier + effort) adjudication,this is great but we need to have this fire in order if I just say something lik
lh-0350,labeled_history.csv,mid,needs relabel,medium confidence mid -- cheapest route unclear; could be Haiku+high or Sonnet+low,how and where do we encode the simplification lessons we learned here?
lh-0352,labeled_history.csv,mid,needs relabel,high confidence mid -- needs route-level label (model_tier + effort tier),can you search for claude skills that encapsulate these ideas and compare them t
lh-0359,labeled_history.csv,mid,needs relabel,medium confidence mid -- cheapest route unclear; could be Haiku+high or Sonnet+low,"make sure your solution matches our development-philosophy skill, python skills "
lh-0361,labeled_history.csv,high,needs relabel,high confidence high but cheapest-route adjudication needed,can you have a python and testing expert review the path-normalization code and 
lh-0364,labeled_history.csv,high,safe low-cost seed,high confidence architectural or security high -- clear Opus candidate,create 3 sub agents to develop plans for addressing these issue. then compare th
lh-0366,labeled_history.csv,mid,needs relabel,medium confidence mid -- cheapest route unclear; could be Haiku+high or Sonnet+low,can you explain this issue: Path traversal (../../../) - Documented as intention
lh-0368,labeled_history.csv,mid,needs relabel,medium confidence mid -- cheapest route unclear; could be Haiku+high or Sonnet+low,explain this one as well: Env injection (CLAUDE_PROJECT_DIR=/) - User controls t
lh-0369,labeled_history.csv,low,safe low-cost seed,high confidence factual or single-step low -- clear Haiku candidate,"why would someone set CLAUDE_PROJECT_DIR, what is the purpose of this env var"
lh-0371,labeled_history.csv,mid,needs relabel,high confidence mid -- needs route-level label (model_tier + effort tier),can you determine what tests during make test are taking the most time to run?
lh-0372,labeled_history.csv,high,safe low-cost seed,high confidence architectural or security high -- clear Opus candidate,I want you to analyze all the bat tests and determine which files they are testi
lh-0373,labeled_history.csv,mid,needs relabel,high confidence mid -- needs route-level label (model_tier + effort tier),"talk to me about these tests and why they are not pytests instead:
test/damage-c"
lh-0374,labeled_history.csv,high,safe low-cost seed,high confidence architectural or security high -- clear Opus candidate,I would like to port the repos from the old to the new system today and test the
lh-0377,labeled_history.csv,mid,needs relabel,medium confidence mid -- cheapest route unclear; could be Haiku+high or Sonnet+low,do we really need file existance and documentation checks... the unit tests will
lh-0378,labeled_history.csv,mid,needs relabel,high confidence mid -- needs route-level label (model_tier + effort tier),eval the bats test and make sure there is nothing we need to port to being a pyt
lh-0379,labeled_history.csv,mid,needs relabel,high confidence mid -- needs route-level label (model_tier + effort tier),can you review the bat tests for duplication of tests and/or areas where we coul
lh-0381,labeled_history.csv,high,safe low-cost seed,high confidence architectural or security high -- clear Opus candidate,"can you use the new frontend design skills and workflow I added yesterday, I wan"
lh-0382,labeled_history.csv,mid,needs relabel,medium confidence mid -- cheapest route unclear; could be Haiku+high or Sonnet+low,"lets work one repo at a time, but create a checklist file so we can keep track o"
lh-0383,labeled_history.csv,high,needs relabel,high confidence high but cheapest-route adjudication needed,imaging that we devs are given access to the examples/ word docs as a cloud shar
lh-0385,labeled_history.csv,mid,needs relabel,high confidence mid -- needs route-level label (model_tier + effort tier),the docs\MIGRATION_PLAN.md should be updated  match this new work flow and have 
lh-0386,labeled_history.csv,mid,needs relabel,high confidence mid -- needs route-level label (model_tier + effort tier),when running from localhost (or anything with local in the url) login can be ski
lh-0387,labeled_history.csv,mid,needs relabel,high confidence mid -- needs route-level label (model_tier + effort tier),"can you add some benchmarking around the tests, we can discuss grainularity if y"
lh-0389,labeled_history.csv,mid,high ambiguity,DevOps-domain mid from gitlab-helm -- mid/high boundary blurs in infrastructure vocabulary,do you have api access to the new gitlab.prod. instance and is that enough to se
lh-0391,labeled_history.csv,mid,needs relabel,high confidence mid -- needs route-level label (model_tier + effort tier),"are you coing to get confused on which one you are connected to, do we need to u"
lh-0393,labeled_history.csv,mid,needs relabel,high confidence mid -- needs route-level label (model_tier + effort tier),"In this repo, we have a YouTube transcripts fetching capability that uses Web Sh"
lh-0394,labeled_history.csv,mid,needs relabel,high confidence mid -- needs route-level label (model_tier + effort tier),where is it getting the code to run? we need that code to be with the skill and 
lh-0395,labeled_history.csv,low,safe low-cost seed,high confidence factual or single-step low -- clear Haiku candidate,include unit tests please
lh-0396,labeled_history.csv,mid,needs relabel,high confidence mid -- needs route-level label (model_tier + effort tier),"is this a ""real"" issue: Potential runtime bug       | High     | QueueTrustedSub"
lh-0397,labeled_history.csv,mid,needs relabel,high confidence mid -- needs route-level label (model_tier + effort tier),"is the logging standard across other email services in the project:
Missing tran"
lh-0398,labeled_history.csv,low,safe low-cost seed,high confidence factual or single-step low -- clear Haiku candidate,"can you give me line numbers and the file path for this:
Code duplication       "
lh-0399,labeled_history.csv,high,needs relabel,high confidence high but cheapest-route adjudication needed,"the new claude/skills/youtube-transcript/ requires the following env vars:

expo"
lh-0400,labeled_history.csv,mid,needs relabel,high confidence mid -- needs route-level label (model_tier + effort tier),can we create a way for pwsh to import these vars as well?
lh-0403,labeled_history.csv,low,safe low-cost seed,high confidence factual or single-step low -- clear Haiku candidate,this .secrets file will not be commited correct?
lh-0404,labeled_history.csv,mid,high ambiguity,DevOps-domain mid with medium confidence -- cheapest route unclear,"can you copy the webshare values from the .env here into:
# ~/.dotfiles/.secrets"
lh-0405,labeled_history.csv,mid,needs relabel,high confidence mid -- needs route-level label (model_tier + effort tier),can you update the youtube-transcript skill to read ~/.dotfiles/.secrets
lh-0406,labeled_history.csv,mid,needs relabel,high confidence mid -- needs route-level label (model_tier + effort tier),"path-normalization hook did not fire or did not see that this needed attention:
"
lh-0408,labeled_history.csv,mid,needs relabel,high confidence mid -- needs route-level label (model_tier + effort tier),"getting this error when starting pwsh:

ParserError: C:\Users\mglenn\Documents\P"
lh-0411,labeled_history.csv,mid,needs relabel,high confidence mid -- needs route-level label (model_tier + effort tier),"review all the youtube data fetching code in this repo...
we should have the abi"
lh-0413,labeled_history.csv,mid,needs relabel,high confidence mid -- needs route-level label (model_tier + effort tier),does path-normalization log what is passed to it? if not it should to the same p
lh-0415,labeled_history.csv,low,needs relabel,medium confidence low -- verify cheapest route under v3 schema,how does fetch_metadata.py - Metadata + URL extraction (YouTube Data API v3) get
lh-0416,labeled_history.csv,mid,needs relabel,high confidence mid -- needs route-level label (model_tier + effort tier),create a CLAUDE.md file in ~/.dotfiles/claude/hooks/path-normalization/ that exp
lh-0418,labeled_history.csv,low,safe low-cost seed,high confidence factual or single-step low -- clear Haiku candidate,commit all remaining files
lh-0419,labeled_history.csv,low,safe low-cost seed,high confidence factual or single-step low -- clear Haiku candidate,was test/__pycache__/ ignored?
lh-0420,labeled_history.csv,mid,needs relabel,medium confidence mid -- cheapest route unclear; could be Haiku+high or Sonnet+low,B.. all access for repos needs to happen via ssh. it should be accessable withou
lh-0421,labeled_history.csv,mid,needs relabel,high confidence mid -- needs route-level label (model_tier + effort tier),"switch back to dev branch, pull and then can you review all the TODO comments in"
lh-0423,labeled_history.csv,mid,high ambiguity,DevOps-domain mid from gitlab-helm -- mid/high boundary blurs in infrastructure vocabulary,"The SSH endpoint is ssh.gitlab.prod.teams-sddc-dev.com, NOT gitlab.prod.teams-sd"
lh-0424,labeled_history.csv,high,needs relabel,medium confidence high -- requires route-level (model_tier + effort) adjudication,"hmmm... I'm betting this means we loose our WAF, US only, firewall rules for ssh"
lh-0426,labeled_history.csv,low,needs relabel,medium confidence low -- verify cheapest route under v3 schema,did you limit the report to non-third party comments?
lh-0427,labeled_history.csv,mid,needs relabel,high confidence mid -- needs route-level label (model_tier + effort tier),"have any of these already been addressed since I created a bunch of new tests:

"
lh-0428,labeled_history.csv,high,needs relabel,high confidence high but cheapest-route adjudication needed,using git worktrees and branches can you start sub agents for each of these TODO
lh-0429,labeled_history.csv,low,safe low-cost seed,high confidence factual or single-step low -- clear Haiku candidate,can you give me the commands to readd ssh host keys after removing them too
lh-0430,labeled_history.csv,low,needs relabel,medium confidence low -- verify cheapest route under v3 schema,there is a way to use ssh-keygen to fetch the keys and then pipe them into the k
lh-0432,labeled_history.csv,mid,needs relabel,medium confidence mid -- cheapest route unclear; could be Haiku+high or Sonnet+low,"I have to exit and come back, can you give me a prompt to pick up where we were "
lh-0433,labeled_history.csv,mid,needs relabel,high confidence mid -- needs route-level label (model_tier + effort tier),can you find the git worktrees and look at ~/.claude/history.jsonl and ~/.claude
lh-0434,labeled_history.csv,low,needs relabel,medium confidence low -- verify cheapest route under v3 schema,do you see the todo command that each was attempting to address?
lh-0436,labeled_history.csv,low,safe low-cost seed,high confidence factual or single-step low -- clear Haiku candidate,did you already push dev?
lh-0437,labeled_history.csv,mid,needs relabel,high confidence mid -- needs route-level label (model_tier + effort tier),Move that commit off dev to a new branch before pushing? are the two uncommited 
lh-0438,labeled_history.csv,mid,needs relabel,high confidence mid -- needs route-level label (model_tier + effort tier),"discard the bun.lock if it is truely not needed.

are one and two part of the sa"
lh-0439,labeled_history.csv,mid,needs relabel,high confidence mid -- needs route-level label (model_tier + effort tier),validate the work in each of these branches... do not push to origin at this tim
lh-0440,labeled_history.csv,mid,needs relabel,medium confidence mid -- cheapest route unclear; could be Haiku+high or Sonnet+low,give me a teams message about creating fixes for the todos (with relatve filenam
lh-0441,labeled_history.csv,low,needs relabel,high confidence low but structure needs v3 route adjudication,"make it look like something a human would right... do not use markdown tables, e"
lh-0442,labeled_history.csv,low,needs relabel,medium confidence low -- verify cheapest route under v3 schema,"better formatting, rewrite it as if we have not addressed them yet. but are clai"
lh-0444,labeled_history.csv,high,needs relabel,high confidence high but cheapest-route adjudication needed,"when I post an error like this, you should access claude\hooks\path-normalizatio"
lh-0445,labeled_history.csv,mid,needs relabel,medium confidence mid -- cheapest route unclear; could be Haiku+high or Sonnet+low,do you need to create a migration notes file to assist you going forward for eac
lh-0446,labeled_history.csv,mid,needs relabel,medium confidence mid -- cheapest route unclear; could be Haiku+high or Sonnet+low,"commit and then start on the next repo, teams/ui/emailservice is fine"
lh-0447,labeled_history.csv,low,safe low-cost seed,high confidence factual or single-step low -- clear Haiku candidate,did you add a test for this specfic failure?
lh-0448,labeled_history.csv,low,safe low-cost seed,high confidence factual or single-step low -- clear Haiku candidate,claude\hooks\path-normalization\test_backslash_fix.py is probably not needed now
lh-0449,labeled_history.csv,mid,needs relabel,high confidence mid -- needs route-level label (model_tier + effort tier),can you review our chat and encapsulate this troubleshooting flow into claude\ho
lh-0450,labeled_history.csv,mid,high ambiguity,DevOps-domain mid from gitlab-helm -- mid/high boundary blurs in infrastructure vocabulary,"If a repo does not have a gitlab ci defined already, just push as is going forwa"
lh-0451,labeled_history.csv,mid,needs relabel,high confidence mid -- needs route-level label (model_tier + effort tier),"move all these:

  Without CI/CD (quick ports):
  - teams/ui/devops-scripts
  - "
